140;Laboratorio de Idiomas;11.01969765283311;-74.85054536938094;11.019724104258714;-74.85059648752213
141;Laboratorio de Ingeniería Industrial;11.018028482584063;-74.85020741104506;11.018028482584063;-74.85020741104506
142;Laboratorio de Inmunología y Biología Molecular;11.018902560299207;-74.85046490311049;11.018902560299207;-74.85046490311049
143;Laboratorio de Virología;11.018918356860535;-74.85054536938094;11.018918356860535;-74.85054536938094
144;Laboratorio de Morfología;11.018665611777532;-74.8497997152748;11.018670877302306;-74.84999283432387
145;Laboratorio de Licenciatura en Pedagogía Infantil;11.0187603912091;-74.85168799042128;11.018689430533732;-74.85163986682892
152;Laboratorio de Relaciones Internacionales;11.019745042386488;-74.849837266201;11.019745042386488;-74.849837266201
153;Laboratorio de Sistemas Digitales;11.019381722282183;-74.85153778671645;11.019321292783037;-74.85157415270805
155;Laboratorio de Suelos;11.019239553423596;-74.85079213261031;11.019239553423596;-74.85079213261031
156;Laboratorio de Comunicación Social;11.019813493950116;-74.8497997152748;11.019681980208658;-74.84961278736591
162;Laboratorio de Maquinas Hidráulicas;11.01896574653943;-74.85160752415084;11.018892153153208;-74.85158957540989
163;Laboratorio de Medios de Transmisión;11.01902893276608;-74.85096915840529;11.01899627757815;-74.85084041237258
164;Laboratorio de Simulación de Sistemas de Potencia;11.019318536131296;-74.85092087864302;11.019318536131296;-74.85092087864302
165;Laboratorio de Resistencia de Materiales;11.019350129208432;-74.85097988724135;11.019350129208432;-74.85097988724135
166;Laboratorio de Microbiología;11.01899627757815;-74.85042198776625;11.018918356860535;-74.85054536938094
8;Consultorio Jurídico;11.003228435489058;-74.79907882057955;11.003228435489058;-74.79907882057955
106;Hospital Universidad del Norte;10.929534890788862;-74.78159618222048;10.929534890788862;-74.78159618222048
107;Sede postgrado Santa Marta;11.17915342223455;-73.93120717846682;11.17915342223455;-73.93120717846682
7;Sede Santa Marta;11.207107471426967;-73.94511215429691;11.207107471426967;-73.94511215429691
126;Catedral de Santa Marta;11.173743681180982;-73.93560640554813;11.173743681180982;-73.93560640554813
129;El Morro;11.248464806578841;-74.21524278860477;11.248464806578841;-74.21524278860477
130;La Quinta de San Pedro Alejandrino;11.227439604203614;-74.17912952642826;11.227439604203614;-74.17912952642826
131;Aeropuerto Ernesto Cortizzos;10.88561474868463;-74.7757493708649;10.88561474868463;-74.7757493708649
132;Barranquilla de noche;11.010216365947743;-74.8276018355408;11.010216365947743;-74.8276018355408
133;Atardecer en Santa Marta;11.241645990007532;-74.22476999502567;11.241645990007532;-74.22476999502567
134;Rodadero;11.207065374430456;-74.23054210882572;11.207065374430456;-74.23054210882572
135;Bocas de Ceniza;11.044478124136665;-74.8280685399094;11.044478124136665;-74.8280685399094
136;Edificio de la Aduana;10.98831297276575;-74.7787400339165;10.98831297276575;-74.7787400339165
4;Plaza edificio Postgrados;11.019139508630074;-74.85000892757796;11.019139508630074;-74.85000892757796
27;Frente a la Biblioteca;11.017928437378774;-74.85057219147109;11.017928437378774;-74.85057219147109
124;Al lado de Casa Blanca;11.017896844148986;-74.85138221859359;11.017896844148986;-74.85138221859359
125;Jardín bloque J;11.018143007974668;-74.85180466651343;11.018143007974668;-74.85180466651343
52;Graphique;11.018939418940988;-74.85018058895491;11.018939418940988;-74.85018058895491
58;Sala de internet;11.019544953109193;-74.85028787731551;11.019544953109193;-74.85028787731551
62;Iwana;11.018786718823561;-74.85055073379897;11.018857927266225;-74.85057771205902
64;Librería Km 5;11.018927571520939;-74.85078274487876;11.018927571520939;-74.85078274487876
78;Sala de simulación;11.019539687600057;-74.85027714847945;11.019539687600057;-74.85027714847945
80;Mediateca;11.019597608195346;-74.85027178406142;11.019544953109193;-74.85028787731551
77;Parqueadero Biblioteca – Edificio Administrativo Principal;11.017664203039958;-74.85114667188952;11.017664203039958;-74.85114667188952
79;Parqueadero bloque J;11.018899209521583;-74.85144171488116;11.018899209521583;-74.85144171488116
81;Parqueadero bloque C;11.019196471908518;-74.85110375654529;11.019196471908518;-74.85110375654529
83;Parqueadero Coliseo;11.020682300873833;-74.85008988153766;11.020682300873833;-74.85008988153766
84;Parqueadero cancha de fútbol;11.019868542391517;-74.84914037954638;11.019868542391517;-74.84914037954638
85;Parqueadero Edificio de postgrados;11.020123201146118;-74.84948906671832;11.020123201146118;-74.84948906671832
108;Bloque B, primer y segundo piso;11.018784086062224;-74.85110595106505;11.018728798068633;-74.850915514225
109;Sala No 1;11.018960481019926;-74.85103889583968;11.01899627757815;-74.85084041237258
110;Bloque D tercer piso;11.018160120960237;-74.85002502083205;11.018223307359884;-74.85024496197127
111;Biblioteca primer piso;11.017991623828177;-74.85031469940566;11.01793896845463;-74.8503415214958
112;Biblioteca;11.017812595519642;-74.85032006382369;11.01793896845463;-74.8503415214958
1;Café du Nord;11.019555484127174;-74.85027714847945;11.019529156581502;-74.85027714847945
10;du Nord Plaza;11.018834108523665;-74.84993919014357;11.01875261681973;-74.85010027885437
35;Restaurante 1966;11.018834108523665;-74.84993919014357;11.01875261681973;-74.85010027885437
43;Du Nord Sushi;11.019529156581502;-74.85027714847945;11.019529156581502;-74.85027714847945
47;Du Nord Express;11.019165836210618;-74.85048636078261;11.019165836210618;-74.85048636078261
82;Zona de estudios - bloque A;11.018441826887484;-74.85088869213484;11.018441826887484;-74.85088869213484
89;Zona de estudios – bloque B;11.018680091970456;-74.85086052894019;11.018680091970456;-74.85086052894019
91;Zona de estudios – bloque D;11.018233838425179;-74.8503415214958;11.018233838425179;-74.8503415214958
92;Zona de estudios – bloque F;11.018565566788865;-74.85023959755324;11.018565566788865;-74.85023959755324
93;Edificio postgrado primer piso;11.019660794286313;-74.84967633366011;11.019681980208658;-74.84961278736591
122;Nuestros Fundadores;11.019418580863942;-74.84993382572554;11.019418580863942;-74.84993382572554
127;El visionario;11.017923171840708;-74.8505024540367;11.017923171840708;-74.8505024540367
128;Siembra del árbol de la amistad;11.0194922980136;-74.85000892757796;11.0194922980136;-74.85000892757796
105;Auditorio;11.018707735973106;-74.85001429199599;11.018707735973106;-74.85001429199599
113;Salones primer piso del Edificio Postgrados;11.019666059793288;-74.84992846130751;11.019666059793288;-74.84992846130751
114;Salón de Proyecciones;11.018691939400467;-74.85086723446273;11.018691939400467;-74.85086723446273
28;Bloque E;11.018539239154622;-74.85006793617629;11.018533973627482;-74.85020204662703
29;Bloque F;11.018755125685917;-74.85002502083205;11.018723532544891;-74.85005720734023
31;Cooperación Internacional;11.018723532544891;-74.85005720734023;11.018723532544891;-74.85005720734023
32;Dirección de Investigación, Desarrollo e Innovación;11.018691939400467;-74.84980507969283;11.018723532544891;-74.85005720734023
34;Centro de Consultorías;11.018713001497126;-74.84989627479933;11.018723532544891;-74.85005720734023
36;Instituto de Idiomas;11.019629201242534;-74.85059901356124;11.019629201242534;-74.85059901356124
37;Edificio de Postgrados Álvaro Jaramillo;11.01969765283311;-74.84970852016829;11.019681980208658;-74.84961278736591
38;Salón 13 G2;11.019766104407768;-74.84996064781569;11.019766104407768;-74.84996064781569
39;Salón 12 G2;11.019818759454354;-74.84990163921736;11.019818759454354;-74.84990163921736
40;Salón 11 G2;11.019802962941371;-74.8498533594551;11.019802962941371;-74.8498533594551
46;Punto de la Bolsa de Valores de Colombia;11.019713449351753;-74.84952612995528;11.019681980208658;-74.84961278736591
55;Centro de Desarrollo Empresarial;11.01982929046254;-74.84988554596328;11.019681980208658;-74.84961278736591
56;Zeyki;11.019776635417836;-74.84972461342238;11.019681980208658;-74.84961278736591
100;Centro de Producción Audiovisual (CPA);11.017928437378774;-74.8504112589302;11.017928437378774;-74.8504112589302
101;Emisora Uninorte FM Estéreo;11.018102200081968;-74.85005720734023;11.018102200081968;-74.85005720734023
102;Edificio Julio Muvdi;11.019350129208432;-74.85152705788039;11.019321292783037;-74.85157415270805
103;Bloque J;11.018665611777532;-74.85172554134749;11.018689430533732;-74.85163986682892
137;Casa blanca;11.018075872406262;-74.85116227745436;11.018108247704372;-74.85109470784664
147;Bloque A;11.01846025623773;-74.85108181118392;11.018477493100397;-74.85100674893379
148;Financiamiento;11.01846025623773;-74.85106571792983;11.018477493100397;-74.85100674893379
149;Gestión Humana;11.018494482170983;-74.8510791289749;11.018477493100397;-74.85100674893379
150;Icetex;11.018412866477425;-74.85092087864302;11.018412866477425;-74.85092087864302
151;Consultorio médico;11.018376007769692;-74.85096379398726;11.018376007769692;-74.85096379398726
154;Bloque B;11.018755125685917;-74.8509530651512;11.018728798068633;-74.850915514225
157;Salón de proyecciones;11.01871826702106;-74.85088332771682;11.01871826702106;-74.85088332771682
158;Dirección de Tecnologías Informática y de Comunicaciones;11.0187603912091;-74.85102816700362;11.018728798068633;-74.850915514225
159;Bloque C;11.018971012058834;-74.8508994209709;11.01899627757815;-74.85084041237258
160;Bloque D;11.018202245228187;-74.85013767361067;11.018223307359884;-74.85024496197127
161;Registro;11.018223307359884;-74.85018595337294;11.018223307359884;-74.85024496197127
167;Edificio Multipropósito;11.020161017027483;-74.85113009094619;11.020161017027483;-74.85113009094619
331;Vicerrectoría Administrativa y Financiera;11.018084;-74.851077;11.018084;-74.851077
332;Dirección Administrativa de Postgrados;11.018484;-74.851898;11.018484;-74.851898
333;Bienestar Organizacional;11.018515;-74.851260;11.018515;-74.851260
334;Crédito Empresarial;11.018399;-74.850917;11.018399;-74.850917
335;Caja;11.018247;-74.850204;11.018247;-74.850204
336;Oficina de Contabilidad;11.018084;-74.851077;11.018084;-74.851077
337;Dirección de Mercadeo;11.018484;-74.851898;11.018484;-74.851898
338;Oficina de Viajes Corporativos;11.018452;-74.851062;11.018452;-74.851062
339;Servicios Generales;11.018541;-74.851315;11.018541;-74.851315
340;Archivos y Correspondencia;11.018541;-74.851315;11.018541;-74.851315
341;Mantenimiento;11.018541;-74.851315;11.018541;-74.851315
342;Almacén;11.020025;-74.849838;11.020025;-74.849838
343;Oficina de Compras;11.018541;-74.851315;11.018541;-74.851315
344;Unidades de Servicios Logística y Empresarial;11.018879;-74.850111;11.018879;-74.850111
345;Auditoria;11.018084;-74.851077;11.018084;-74.851077
346;Oficinas de Gestión de Calidad;11.018484;-74.851898;11.018484;-74.851898
347;Oficina Jurídica;11.018484;-74.851898;11.018484;-74.851898
348;Oficina de Planeación;11.018541;-74.851315;11.018541;-74.851315
1001;Oficina de Egresados;11.018574;-74.851946;11.018574;-74.851946;Oficina de Egresados de la Universidad del Norte. Nuestra principal misión es fortalecer el vínculo con nuestros egresados de pre grado y postgrado
